decade,explicit,songLength_ms_,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,timeSignature,mode,valence,popularity
0,0,185000,0.513,0.574,0.481,0,1,0.0795,-14.482,0.0785,136.918,4,1,0.891,5
0,0,130446,0.923,0.881,0.34,0.914,0,0.308,-18.949,0.0652,116.395,4,1,0.948,2
0,0,162512,0.045,0.598,0.339,0.843,9,0.144,-21.404,0.0755,109.574,4,1,0.166,4
0,0,113223,0.994,0.382,0.014,0.858,7,0.0871,-35.147,0.0518,130.603,4,0,0.249,3
0,0,202826,0.748,0.413,0.404,2.97e-06,9,0.0901,-10.041,0.035,118.526,4,1,0.576,3
0,0,63987,0.995,0.626,0.00718,0.00662,11,0.128,-21.511,0.0622,76.359,4,1,0.554,2
0,0,148026,0.898,0.208,0.999,0.96,0,0.371,-15.384,0.0588,76.225,3,1,1e-05,1
0,0,270550,0.202,0.692,0.552,0.000104,7,0.366,-11.612,0.0466,158.258,3,1,0.946,7
0,0,184615,0.234,0.712,0.543,0.852,7,0.119,-12.411,0.0435,155.983,4,1,0.868,2
0,0,212240,0.446,0.613,0.611,0.908,10,0.247,-8.215,0.0293,151.013,4,1,0.957,6
0,1,215520,0.000267,0.61,0.905,0,5,0.102,-4.09,0.0605,117.998,4,1,0.371,10
0,1,153913,0.0177,0.756,0.868,0,9,0.372,-6.173,0.127,91.99,4,1,0.951,5
0,0,164000,0.243,0.599,0.452,0.759,7,0.113,-12.142,0.0367,80.028,4,1,0.72,7
0,0,177135,0.904,0.516,0.215,0.0724,3,0.171,-20.466,0.0445,179.862,4,1,0.913,3
0,0,203904,0.944,0.705,0.223,0.895,7,0.0799,-21.004,0.131,110.739,4,0,0.925,3
0,1,196200,0.242,0.739,0.622,0,7,0.195,-4.822,0.0269,121.803,4,1,0.695,1
0,0,190133,0.301,0.663,0.939,0,7,0.595,-5.146,0.0609,108.015,4,1,0.454,6
0,0,290377,0.217,0.621,0.581,0.0607,5,0.0998,-8.362,0.0245,100.519,3,1,0.446,18
0,0,191983,0.677,0.834,0.311,0.867,0,0.0841,-12.677,0.0633,80,4,1,0.727,2
0,0,224786,0.185,0.714,0.8,0,11,0.152,-5.635,0.0375,103.684,4,0,0.717,5
0,0,189767,0.381,0.658,0.332,0.824,0,0.161,-14.888,0.0384,172.032,4,1,0.358,2
0,0,374999,0.894,0.0569,0.769,0.952,9,0.388,-27.927,0.0616,60.819,3,0,1e-05,1
0,0,127266,0.541,0.629,0.648,0.95,1,0.294,-9.549,0.0417,147.073,4,1,0.965,6
0,0,180790,0.886,0.093,0.422,0.899,3,0.121,-22.266,0.0806,161.012,3,1,0.031,1
0,0,145373,0.903,0.602,0.596,0.114,10,0.147,-11.227,0.0422,136.066,4,1,0.974,3
0,0,189517,0.972,0.61,0.0658,7.2e-05,1,0.134,-22.291,0.116,89.131,4,1,0.764,4
0,0,203560,0.38,0.669,0.939,0.00091,9,0.0834,-4.355,0.0893,125.031,4,1,0.691,1
0,1,246467,4.37e-05,0.594,0.97,1.88e-06,7,0.437,-4.02,0.0731,121.004,4,1,0.445,8
0,0,191880,0.418,0.881,0.496,0,0,0.0764,-8.347,0.0941,136.959,4,1,0.883,5
0,0,187296,0.994,0.583,0.198,0.829,2,0.127,-25.324,0.0508,93.854,4,1,0.894,3
0,0,207540,0.99,0.36,0.0094,0.942,10,0.195,-29.251,0.0324,78.366,4,1,0.284,4
0,0,184373,0.978,0.303,0.329,0,9,0.681,-12.436,0.156,74.698,5,1,0.312,3
0,1,235746,0.00317,0.302,0.737,0.00104,11,0.167,-4.697,0.0363,114.725,4,1,0.381,2
0,0,232466,0.966,0.56,0.281,2.67e-05,0,0.121,-13.141,0.0334,96.372,4,1,0.71,3
0,0,221933,0.108,0.65,0.532,0,5,0.501,-6.309,0.0268,137.875,4,1,0.496,5
0,0,234640,0.0637,0.507,0.81,0.0146,7,0.527,-12.586,0.038,158.532,4,1,0.795,5
0,0,159889,0.989,0.576,0.13,0.348,7,0.122,-21.189,0.102,182.021,4,0,0.672,3
0,0,183944,0.989,0.417,0.0316,0.0733,7,0.145,-22.747,0.0376,133.891,4,0,0.394,3
0,0,190939,0.99,0.501,0.0361,0.0612,10,0.157,-25.627,0.071,103.939,4,1,0.374,4
0,0,272133,0.704,0.599,0.512,0,7,0.0818,-9.053,0.0299,149.919,4,1,0.283,11
0,0,163252,0.982,0.584,0.144,0.0213,8,0.234,-22.571,0.162,179.96,4,1,0.637,2
0,0,173989,0.856,0.824,0.235,0,10,0.347,-19.522,0.199,128.848,4,1,0.936,12
0,0,204866,0.0292,0.741,0.889,0.804,6,0.0705,-4.293,0.0591,126.219,4,0,0.629,4
0,0,302506,0.252,0.85,0.636,0,9,0.0581,-7.537,0.178,96.013,4,1,0.871,1
0,0,192680,0.012,0.575,0.795,4.9e-05,4,0.104,-9.144,0.0437,142.079,4,0,0.856,1
0,0,142413,0.256,0.396,0.624,0.444,5,0.337,-7.928,0.0295,163.139,4,1,0.947,7
0,0,173840,0.719,0.494,0.42,0,6,0.17,-14.769,0.0423,83.054,4,0,0.879,6
0,0,197853,0.656,0.187,0.994,0.98,4,0.919,-14.435,0.0503,53.384,4,1,1e-05,1
0,0,1336159,0.907,0.0665,0.0708,0.89,8,0.115,-19.671,0.0397,70.127,4,1,0.0367,13
0,0,131840,0.977,0.793,0.128,0.844,7,0.107,-25.84,0.0525,124.072,4,1,0.718,2
0,0,357080,0.176,0.801,0.785,0.000122,5,0.245,-7.909,0.085,105.029,4,0,0.697,4
0,0,184460,0.983,0.669,0.157,1.04e-05,0,0.0571,-21.232,0.329,139.224,3,1,0.658,11
0,0,228560,0.559,0.621,0.576,0.441,10,0.208,-8.768,0.0312,144.449,4,1,0.958,7
0,0,130953,0.977,0.195,0.143,9.99e-05,7,0.154,-20.947,0.0324,97.531,5,1,0.103,4
0,0,249266,9.51e-05,0.186,0.982,0.0129,2,0.308,-4.81,0.0783,130.356,4,1,0.412,1
0,0,158493,0.699,0.783,0.661,0.00286,0,0.278,-7.639,0.0461,130.331,4,1,0.965,6
0,0,173200,0.434,0.522,0.623,0.018,5,0.0725,-8.626,0.0284,161.43,4,1,0.95,5
0,0,264586,0.0952,0.729,0.556,0,2,0.213,-10.073,0.0318,124.988,4,1,0.758,18
0,0,184413,0.916,0.493,0.268,0.846,7,0.107,-15.758,0.0577,165.488,3,1,0.649,7
0,0,219253,0.167,0.804,0.665,0.128,1,0.379,-6.527,0.0536,132.266,4,0,0.805,6
0,0,195846,0.98,0.206,0.0905,3.34e-05,9,0.175,-21.984,0.0325,91.776,3,0,0.142,5
0,0,465000,0.414,0.465,0.423,0.089,7,0.0936,-13.129,0.0742,163.939,5,1,0.379,9
0,1,180986,0.0776,0.649,0.946,0,10,0.0825,-4.737,0.133,106.957,4,0,0.514,22
0,0,276786,0.261,0.527,0.699,0.895,9,0.103,-7.492,0.0453,121.687,3,1,0.85,4
0,0,232906,0.182,0.263,0.312,7.73e-05,4,0.301,-11.612,0.0432,77.392,3,1,0.075,6
0,1,245573,0.268,0.329,0.861,0.231,9,0.0962,-5.115,0.0432,135.903,4,1,0.322,1
0,0,207080,0.208,0.799,0.899,0,11,0.0541,-5.459,0.0398,105.928,4,1,0.937,5
0,0,131563,0.853,0.736,0.0718,0.416,0,0.0828,-18.395,0.0407,82.092,4,1,0.585,3
0,0,135240,0.858,0.789,0.444,1.36e-05,3,0.0558,-12.371,0.0738,118.743,4,1,0.982,4
0,0,204626,0.681,0.867,0.315,7.44e-06,0,0.0643,-9.686,0.145,91.37,4,0,0.797,3
0,0,158140,0.996,0.539,0.134,0.945,5,0.229,-21.14,0.0459,180.581,4,1,0.58,2
0,0,128093,0.318,0.498,0.668,0.972,3,0.294,-8.516,0.028,158.157,4,1,0.97,7
0,0,212386,0.752,0.628,0.388,0,4,0.0978,-8.491,0.0274,96.095,4,1,0.26,7
0,0,187213,0.153,0.726,0.73,0,2,0.239,-7.315,0.0533,139.823,4,1,0.828,5
0,0,231693,0.782,0.776,0.663,0.00168,4,0.146,-9.375,0.0581,102.959,4,0,0.515,8
0,0,204721,0.729,0.498,0.47,0,4,0.128,-6.691,0.037,147.902,3,1,0.367,6
0,0,194448,0.774,0.236,0.999,0.93,2,0.977,-15.11,0.0821,97.299,3,1,1e-05,1
0,0,275320,0.332,0.613,0.579,5.18e-06,0,0.134,-8.248,0.0269,148.973,4,0,0.605,6
0,0,195320,0.161,0.646,0.565,0.85,10,0.0352,-8.692,0.036,123.911,4,1,0.974,5
0,0,181066,0.857,0.661,0.5,0.489,7,0.1,-11.101,0.142,97.014,4,1,0.961,4
0,0,197466,0.529,0.749,0.563,0.000372,9,0.0603,-12.591,0.0589,105.896,4,1,0.773,5
0,0,200893,0.936,0.536,0.391,1.79e-05,4,0.36,-10.764,0.0432,80.749,4,0,0.797,19
0,0,309773,0.187,0.833,0.774,0,1,0.869,-7.176,0.0775,115.063,4,1,0.888,6
0,0,657684,0.994,0.273,0.0413,0.914,6,0.0838,-29.042,0.0525,70.113,4,0,0.0732,3
0,0,153080,0.394,0.62,0.557,0.853,3,0.0336,-8.433,0.036,109.782,4,1,0.962,5
0,0,280640,0.0188,0.523,0.683,0.00364,7,0.122,-10.951,0.0294,129.121,4,1,0.9,24
0,0,132021,0.924,0.433,0.0705,0.000537,5,0.113,-23.181,0.0451,119.323,4,0,0.29,1
0,0,152973,0.947,0.294,0.0743,0.00283,10,0.28,-21.609,0.0325,106.255,4,0,0.418,3
0,0,216746,0.387,0.633,0.925,0,2,0.618,-4.453,0.053,103.961,4,1,0.592,5
0,0,183200,0.542,0.664,0.909,9.35e-06,0,0.755,-4.877,0.046,115.996,4,1,0.789,6
0,0,144586,0.975,0.499,0.165,0.915,4,0.111,-16.549,0.0456,111.457,4,0,0.592,7
0,0,141878,0.881,0.528,0.266,0,10,0.21,-18.682,0.0367,83.934,4,1,0.578,3
0,0,140586,0.939,0.714,0.237,0.753,0,0.141,-14.643,0.0503,117.273,4,1,0.907,7
0,0,140942,0.621,0.507,0.361,2.52e-05,10,0.499,-15.376,0.415,174.065,4,1,0.696,2
0,0,166821,0.414,0.392,0.851,0,8,0.133,-6.647,0.245,83.679,4,0,0.756,6
0,0,131949,0.936,0.321,0.152,0.00498,2,0.103,-20.017,0.0489,88.87,4,1,0.443,2
0,0,214000,0.996,0.524,0.179,7.65e-05,8,0.236,-12.076,0.0635,86.435,4,1,0.392,1
0,0,180302,0.596,0.157,0.999,0.74,6,0.942,-18.675,0.0639,107.538,3,1,1e-05,1
0,0,126533,0.593,0.625,0.504,7.69e-05,4,0.687,-17.332,0.245,133.122,4,1,0.946,5
0,0,200493,0.652,0.75,0.454,0,2,0.106,-11.41,0.0302,110.091,4,1,0.627,6
0,0,238106,0.382,0.648,0.672,0,0,0.445,-6.987,0.0346,133.024,4,1,0.574,0
0,0,240960,0.796,0.625,0.764,9.65e-06,5,0.399,-3.77,0.039,95.396,4,1,0.956,0
0,0,75068,0.951,0.725,0.248,0,7,0.0997,-10.409,0.139,118.357,3,1,0.945,1
0,0,133165,0.903,0.279,0.0741,0,0,0.173,-19.872,0.0407,169.253,3,1,0.202,0
0,0,554120,0.954,0.651,0.0459,0,2,0.262,-13.647,0.195,113.184,1,1,0.378,0
0,0,171829,0.498,0.552,0.685,0.00149,7,0.191,-8.588,0.0559,134.966,4,1,0.253,0
0,0,223053,0.425,0.677,0.68,0,9,0.108,-5.794,0.0752,89.915,4,0,0.589,2
0,0,260448,0.957,0.449,0.0463,0.773,8,0.144,-26.215,0.035,65.632,4,1,0.299,0
0,0,139383,0.787,0.168,0.0314,0.973,8,0.107,-45.813,0.0656,116.855,4,1,0.0671,0
0,0,220680,0.982,0.504,0.284,0.926,10,0.0691,-10.07,0.0416,91.794,4,0,0.538,0
0,0,201453,0.967,0.139,0.1,0.363,3,0.346,-23.861,0.0519,74.603,4,1,0.0935,0
0,0,228920,0.102,0.225,0.973,0.018,6,0.262,-2.13,0.102,101.78,4,0,0.19,0
0,0,221426,0.357,0.652,0.952,0,9,0.972,-6.416,0.086,105.238,4,1,0.687,1
0,0,206386,0.126,0.717,0.843,0,2,0.108,-7.266,0.0408,91.061,4,1,0.766,1
0,0,221319,0.158,0.14,0.541,0.215,1,0.506,-15.79,0.0526,139.035,3,1,0.0141,1
0,0,176564,0.2,0.487,0.513,0,0,0.233,-12.792,0.0423,79.98,4,1,0.861,0
0,0,279103,0.25,0.453,0.497,1.42e-05,7,0.178,-7.802,0.0286,79.971,4,1,0.122,0
0,0,130612,0.524,0.353,0.978,0.857,1,0.611,-22.038,0.297,114.187,3,1,0.0223,0
0,0,198367,0.994,0.481,0.00765,0.919,8,0.0927,-34.413,0.0435,119.627,4,1,0.134,0
0,0,398816,0.93,0.411,0.0441,0,6,0.136,-13.803,0.0443,125.314,1,1,0.149,0
0,0,94624,0.996,0.277,0.0519,0.923,0,0.0934,-21.431,0.055,74.884,3,0,0.551,0
0,0,145342,0.986,0.0619,1,0.532,9,0.959,-24.35,0.0397,73.252,4,1,1e-05,0
0,0,267964,0.816,0.633,0.4,0,9,0.113,-8.896,0.0271,108.952,4,1,0.489,0
0,0,235676,0.254,0.723,0.12,0.817,6,0.108,-20.33,0.0513,110.007,4,1,0.0752,0
0,0,139493,0.612,0.654,0.776,0.0154,3,0.121,-6.126,0.0386,106.713,4,1,0.96,1
0,0,207360,0.00278,0.754,0.733,0.00157,9,0.312,-9.367,0.0594,124.991,4,0,0.808,0
0,0,108277,0.176,0.14,0.13,0.226,1,0.112,-35.056,0.0901,139.523,4,1,0.0803,0
0,0,234480,0.456,0.432,0.398,7.9e-05,5,0.0841,-9.242,0.0273,184.043,3,1,0.551,0
0,0,153521,0.00133,0.193,0.624,0.00346,1,0.362,-25.029,0.127,82.544,4,1,0.0271,1
0,0,329733,0.482,0.267,0.527,0.159,2,0.111,-13.03,0.0403,184.014,3,1,0.248,0
0,0,477013,0.977,0.269,0.0816,0.816,0,0.0858,-20.704,0.044,175.526,3,1,0.0465,0
0,0,327560,0.877,0.633,0.61,0.0839,5,0.634,-7.367,0.035,118.003,4,0,0.812,0
0,0,342916,0.847,0.425,0.67,0.00973,1,0.253,-8.042,0.058,72.592,4,1,0.776,0
0,0,203038,0.749,0.506,0.42,0,4,0.178,-10.295,0.136,78.204,4,1,0.643,0
0,0,160493,0.348,0.641,0.531,0,11,0.163,-7.383,0.0728,127.266,4,1,0.866,0
0,0,161979,0.99,0.531,0.0283,0.311,5,0.105,-24.675,0.055,155.504,4,1,0.552,0
0,0,153600,0.779,0.847,0.284,0.274,9,0.0862,-14.203,0.167,100.046,4,0,0.118,1
0,0,238720,0.99,0.325,0.086,0.902,8,0.109,-20.67,0.0493,62.654,3,0,0.0507,0
0,0,207150,0.000182,0.778,0.527,0.883,1,0.0957,-13.398,0.101,102.592,4,1,0.543,1
0,0,261265,0.949,0.733,0.0644,0,7,0.112,-13.542,0.051,85.012,4,1,0.361,0
0,0,171663,0.918,0.339,0.0828,0.00653,4,0.173,-11.479,0.0316,104.952,3,0,0.174,1
0,0,156546,0.697,0.499,0.697,0.947,10,0.165,-7.735,0.0338,160.925,3,1,0.918,1
0,0,253106,0.0886,0.399,0.61,2.17e-05,11,0.172,-10.644,0.0311,136.229,4,0,0.774,0
0,0,158934,0.42,0.19,0.658,1.45e-05,10,0.11,-7.77,0.093,171.203,3,0,0.324,0
0,0,187333,0.182,0.763,0.85,0,2,0.346,-11.91,0.0383,97.09,4,1,0.863,0
0,0,375160,0.851,0.47,0.49,0,9,0.195,-5.988,0.0399,117.776,1,1,0.33,4
0,0,231553,0.0401,0.525,0.849,0.000467,2,0.146,-1.824,0.0302,75.008,4,1,0.417,0
0,0,188160,0.23,0.668,0.956,1.33e-06,5,0.524,-3.804,0.0613,108.082,4,1,0.51,3
0,0,189843,5.25e-06,0.399,0.905,0.0175,9,0.153,-3.891,0.0549,127.948,4,1,0.404,0
0,0,825426,0.95,0.319,0.236,0.176,2,0.13,-13,0.0421,103.23,3,1,0.0962,0
0,0,172247,0.995,0.525,0.0553,0.082,10,0.142,-27.728,0.0447,83.407,4,1,0.643,0
0,0,167452,0.994,0.777,0.145,0.886,8,0.265,-20.465,0.0593,94.869,4,1,0.864,0
0,0,137683,0.0334,0.752,0.859,0.702,10,0.162,-9.735,0.09,94.944,4,1,0.928,0
0,0,258093,0.0162,0.694,0.587,0.000273,2,0.305,-8.383,0.0252,126.06,4,0,0.359,4
0,0,130058,0.851,0.647,0.241,0.774,5,0.0833,-20.567,0.0361,98.095,4,0,0.969,0
0,0,253506,0.989,0.232,0.0377,0.000691,0,0.101,-28.074,0.051,74.043,3,1,0.0398,1
0,0,103106,0.98,0.538,0.158,0.00025,2,0.0899,-7.377,0.0469,127.773,3,1,0.401,0
0,0,196768,0.975,0.37,0.44,0.694,3,0.445,-12.196,0.055,166.799,3,1,0.677,0
0,0,149539,0.641,0.714,0.251,0,7,0.433,-16.765,0.0948,90.158,4,1,0.627,1
0,0,161567,0.908,0.481,0.0833,0.00177,10,0.111,-21.399,0.0503,106.434,4,1,0.473,0
0,0,83147,0.153,0.182,0.423,0.164,10,0.228,-20.591,0.0605,98.073,3,0,0.0215,0
0,0,181813,0.535,0.821,0.71,0.119,1,0.214,-6.554,0.0598,126.734,4,1,0.973,9
0,0,203026,0.94,0.601,0.0565,0.0121,11,0.0956,-16.531,0.0551,128.979,3,1,0.308,0
0,0,281906,0.99,0.42,0.2,0.00202,2,0.366,-15.41,0.0439,119.268,3,1,0.224,10
0,0,172893,0.0484,0.772,0.518,0,1,0.17,-8.277,0.118,93.353,4,1,0.636,0
0,0,137614,0.973,0.58,0.0392,0.00114,7,0.23,-23.99,0.033,126.006,4,1,0.638,0
0,0,364333,0.612,0.546,0.784,1.22e-05,7,0.0588,-6.983,0.0683,100.655,4,1,0.584,0
0,0,200573,0.199,0.721,0.427,0,5,0.181,-10.685,0.0566,92.943,4,0,0.84,0
0,0,43080,2.86e-05,0.559,0.779,0.865,10,0.0888,-10.909,0.0459,110.217,4,0,0.727,0
0,0,287906,0.122,0.38,0.541,0,2,0.222,-6.342,0.0276,83.877,4,0,0.231,0
0,0,241800,0.0964,0.677,0.592,1.59e-05,2,0.263,-7.911,0.0392,91.966,4,1,0.346,0
0,1,119443,0.261,0.741,0.722,0,4,0.284,-5.292,0.288,131.991,4,0,0.553,0
0,0,271773,0.831,0.234,0.318,0.839,2,0.363,-16.844,0.0573,79.935,4,1,0.276,0
0,0,259186,0.617,0.651,0.631,2.82e-06,6,0.789,-10.83,0.0637,130.441,4,1,0.465,2
0,0,221973,0.0371,0.584,0.584,0.0038,2,0.0828,-8.685,0.0252,138.022,4,1,0.227,0
0,0,205973,0.611,0.449,0.214,4.76e-05,7,0.703,-15.748,0.047,106.021,3,1,0.514,0
0,0,210453,0.255,0.593,0.697,0.101,2,0.074,-8.332,0.0298,143.998,4,1,0.656,1
0,0,136775,0.628,0.772,0.261,0.893,0,0.0933,-19.095,0.0404,179.337,4,0,0.799,2
0,0,136837,0.969,0.68,0.571,0.000565,10,0.143,-16.496,0.23,109.178,4,1,0.805,0
0,0,172800,0.128,0.0911,0.57,0.351,10,0.376,-17.131,0.108,85.24,4,0,0.025,0
0,0,156200,0.195,0.533,0.946,2.98e-06,11,0.429,-2.711,0.0645,153.806,4,0,0.712,0
0,0,216373,0.661,0.803,0.426,0.000523,0,0.111,-9.421,0.0414,117.884,4,0,0.482,0
0,0,78942,0.948,0.14,0.214,0.898,1,0.102,-41.054,0.0745,140.217,4,1,0.0612,0
0,0,186993,0.994,0.457,0.0929,0.967,4,0.312,-21.872,0.0488,133.248,4,0,0.549,0
0,0,231964,0.257,0.488,0.4,0,7,0.159,-8.066,0.0265,183.856,3,1,0.496,0
0,0,291093,0.159,0.665,0.613,0,3,0.072,-8.321,0.0386,140.963,4,1,0.498,0
0,0,202920,0.106,0.941,0.565,1.42e-06,7,0.106,-9.988,0.27,97.612,4,1,0.96,0
0,0,240546,0.364,0.544,0.485,8.65e-06,9,0.128,-8.526,0.0642,100.902,4,1,0.608,0
0,0,246000,0.927,0.213,0.999,0.976,5,0.119,-11.565,0.0568,89.659,4,1,0.00517,0
0,0,174266,0.0734,0.765,0.798,0.00213,0,0.0992,-5.197,0.0449,130.082,4,1,0.974,0
0,0,182520,0.721,0.727,0.553,0.000409,9,0.11,-3.954,0.0454,95.454,4,1,0.903,0
0,0,302235,0.67,0.646,0.485,0.000344,6,0.0897,-11.601,0.0299,106.863,4,0,0.847,0
0,0,223066,0.359,0.798,0.767,3.3e-06,8,0.165,-11.452,0.0706,105.065,4,1,0.963,0
0,0,192000,0.938,0.373,0.00228,0.798,8,0.136,-33.244,0.0345,73.897,3,0,0.104,0
0,0,120532,0.832,0.393,0.31,0.000265,2,0.068,-16.8,0.0424,207.966,4,1,0.867,0
0,0,244720,0.581,0.506,0.794,4.08e-06,2,0.155,-4.06,0.0324,99.551,4,1,0.858,2
0,0,336130,0.487,0.62,0.389,0.71,3,0.284,-19.308,0.0912,122.005,4,1,0.807,0
0,0,253053,0.892,0.198,0.258,0.00162,1,0.0809,-10.793,0.0343,100.253,3,1,0.253,0
0,0,260040,0.154,0.301,0.417,0.000169,2,0.265,-9.568,0.0298,68.101,4,1,0.403,3
0,0,99004,0.958,0,3.34e-05,0.78,0,0.756,-13.186,0,0,0,1,0,0
0,0,156600,0.766,0.711,0.572,3.03e-05,0,0.345,-6.335,0.0266,110.732,4,1,0.638,1
0,0,190506,0.971,0.427,0.13,0.928,1,0.0958,-18.77,0.0424,200.162,4,1,0.469,2
1,0,203773,0.94,0.328,0.221,0.00135,0,0.301,-9.7,0.0299,77.147,4,1,0.369,58
1,0,168573,0.994,0.705,0.263,0,10,0.347,-15.354,0.268,132.532,4,1,0.697,28
1,0,172560,0.515,0.611,0.308,8.59e-06,10,0.255,-16.768,0.0426,80.695,3,0,0.665,27
1,0,144729,0.992,0.338,0.0972,0.962,3,0.109,-19.893,0.0462,75.477,4,1,0.188,19
1,0,606226,0.973,0.41,0.199,0.438,9,0.0396,-14.454,0.0589,79.513,4,0,0.136,27
1,0,525280,0.81,0.185,0.0446,0.0702,7,0.362,-29.453,0.0452,100.963,4,1,0.0476,24
1,0,209386,0.869,0.881,0.466,0.243,5,0.097,-8.925,0.0436,94.174,4,1,0.963,19
1,0,501933,0.87,0.404,0.0913,0.171,2,0.216,-20.861,0.0427,94.354,4,1,0.408,24
1,0,1239400,0.88,0.297,0.0959,0.0424,2,0.0877,-21.114,0.0422,106.647,4,1,0.189,24
1,0,263133,0.995,0.285,0.014,0.933,2,0.0845,-22.401,0.0413,85.727,5,1,0.135,19
1,0,368727,0.857,0.539,0.373,0.601,4,0.0894,-14.54,0.0328,110.005,4,0,0.0623,10
1,0,171293,0.989,0.311,0.139,0.00646,7,0.0977,-12.953,0.034,108.492,4,0,0.213,23
1,0,177800,0.96,0.287,0.179,3.44e-06,5,0.104,-12.276,0.0314,87.106,3,1,0.216,15
1,0,194746,0.793,0.776,0.142,0.000438,8,0.0971,-13.95,0.0336,109.28,4,1,0.587,11
1,0,196586,0.996,0.45,0.32,0.782,0,0.6,-11.371,0.056,163.251,4,1,0.585,10
1,0,69693,0.993,0.383,0.0507,0.743,2,0.636,-27.107,0.0596,94.853,4,0,0.528,13
1,0,193880,0.786,0.783,0.826,0.721,9,0.0979,-3.627,0.108,100.188,4,0,0.84,11
1,0,195871,0.996,0.509,0.37,0.929,7,0.217,-9.437,0.0351,90.992,4,1,0.616,11
1,0,479640,0.876,0.271,0.215,0.198,5,0.259,-14.495,0.0389,104.856,4,1,0.143,7
1,0,200813,0.917,0.685,0.292,0.823,10,0.239,-14.385,0.0446,128.921,4,1,0.704,9
1,0,160240,0.993,0.511,0.552,0.618,3,0.0763,-7.975,0.0414,125.127,4,1,0.829,9
1,0,192600,0.951,0.309,0.188,0.902,7,0.525,-11.158,0.0345,83.902,4,0,0.207,34
1,0,254866,0.931,0.704,0.375,0.907,10,0.238,-8.65,0.0424,153.626,4,1,0.854,12
1,0,171546,0.487,0.782,0.863,0.578,10,0.0364,-3.214,0.0893,118.519,4,1,0.947,7
1,0,206040,0.989,0.289,0.0163,0.00182,2,0.124,-27.609,0.0419,76.959,4,0,0.15,9
1,0,205733,0.691,0.83,0.786,0.376,0,0.0864,-3.704,0.121,94.119,4,1,0.961,6
1,0,163533,0.992,0.829,0.419,0.844,3,0.226,-10.974,0.0522,103.237,4,0,0.889,7
1,0,186466,0.667,0.645,0.873,0.0472,2,0.109,-2.744,0.11,130.825,4,1,0.905,7
1,0,143640,0.722,0.76,0.798,0.326,8,0.124,-2.777,0.0865,111.539,4,1,0.965,6
1,0,195400,0.236,0.577,0.678,0.773,1,0.123,-11.946,0.0444,92.558,4,1,0.813,7
1,0,194080,0.752,0.687,0.628,0.00306,7,0.305,-3.674,0.0455,125.795,4,0,0.704,7
1,0,175333,0.989,0.328,0.307,0.277,0,0.21,-11.573,0.0484,117.225,4,1,0.259,9
1,0,198936,0.927,0.414,0.132,0,5,0.175,-13.199,0.0339,77.153,5,1,0.189,17
1,0,282306,0.984,0.366,0.0217,0.000698,3,0.405,-28.029,0.0395,104.173,4,1,0.136,7
1,0,155386,0.993,0.688,0.185,0,0,0.44,-17.759,0.0376,108.448,3,0,0.545,4
1,0,177906,0.918,0.313,0.498,0.845,6,0.0945,-8.487,0.0424,180.363,4,1,0.703,10
1,0,259666,0.994,0.318,0.0666,0.227,9,0.388,-26.445,0.0345,66.04,3,0,0.246,6
1,0,165000,0.46,0.653,0.925,0.116,2,0.247,-2.854,0.0399,140.622,4,1,0.961,5
1,0,229840,0.993,0.369,0.0681,0.0127,4,0.531,-23.496,0.0446,133.647,4,1,0.0867,6
1,0,182493,0.777,0.788,0.277,0.00145,1,0.118,-13.217,0.0418,92.146,4,1,0.812,16
1,0,195333,0.844,0.798,0.153,0.0292,8,0.0483,-13.282,0.0482,132.767,4,1,0.767,11
1,0,45226,0.991,0.252,0.0137,0.863,8,0.0772,-31.679,0.0338,85.92,3,1,0.229,5
1,0,230240,0.93,0.118,0.176,0.86,4,0.518,-20.381,0.0499,69.49,4,0,0.0454,6
1,0,435809,0.968,0.601,0.00525,0.926,0,0.103,-18.336,0.117,78.115,4,1,0.089,7
1,0,140960,0.926,0.548,0.464,0.758,0,0.371,-13.799,0.18,183.033,4,0,0.968,8
1,0,239893,0.994,0.242,0.034,0.911,8,0.131,-27.418,0.0408,71.064,4,0,0.131,7
1,0,172600,0.666,0.818,0.717,0.676,2,0.158,-3.33,0.063,89.964,4,1,0.965,6
1,0,148360,0.631,0.592,0.738,0.735,7,0.269,-3.271,0.174,184.207,4,1,0.949,5
1,0,197133,0.994,0.434,0.134,0.462,10,0.407,-9.077,0.0437,77.186,4,0,0.418,7
1,0,185066,0.972,0.576,0.113,0.000556,6,0.275,-20.356,0.0403,113.471,4,1,0.521,4
1,0,178666,0.984,0.715,0.206,0.837,5,0.222,-11.709,0.0432,121.805,4,1,0.717,26
1,0,164533,0.986,0.149,0.136,0.851,1,0.121,-20.24,0.0444,58.882,4,1,0.0604,7
1,0,175960,0.587,0.722,0.882,0.426,7,0.106,-3.478,0.129,132.147,3,1,0.927,8
1,0,164786,0.989,0.745,0.00953,0.952,1,0.0863,-28.633,0.0757,100.028,4,1,0.108,4
1,0,179362,0.982,0.477,0.0158,0.936,8,0.164,-22.802,0.0465,64.097,4,1,0.0903,4
1,0,168257,0.98,0.514,0.74,0.911,7,0.418,-5.109,0.0334,97.754,4,1,0.944,2
1,0,249504,0.00773,0.452,0.88,2.46e-05,4,0.256,-4.886,0.0697,180.076,4,0,0.616,5
